state,district,crop,soil_type,water_source,sowing_month,avg_temp,rainfall,yield_per_acre,market_price
Tamil Nadu,Coimbatore,Rice,Loamy,Canal,4,23,150,2.94,2119
Tamil Nadu,Chennai,Coconut,Sandy Loam,Tank,11,24,185,54.23,30
Karnataka,Bangalore Urban,Potato,Loamy,Canal,9,12,234,19.3,2256
Karnataka,Mysore,Potato,Laterite,River,6,28,26,12.13,1837
Tamil Nadu,Madurai,Potato,Loamy,Rain-fed,5,30,204,11.73,1597
Maharashtra,Nashik,Potato,Clay,Canal,12,24,219,16.01,1757
Maharashtra,Nashik,Tomato,Black,River,12,28,116,11.17,2823
Tamil Nadu,Chennai,Onion,Black,Tank,3,20,170,8.18,1985
Maharashtra,Nashik,Coconut,Red,Canal,4,29,192,59.46,29
Maharashtra,Pune,Chilli,Loamy,Rain-fed,11,26,206,1.81,15625
Maharashtra,Nagpur,Rice,Sandy,River,8,31,53,1.84,2058
Tamil Nadu,Chennai,Tomato,Red,Tank,10,17,181,9.45,2716
Karnataka,Mysore,Chilli,Black,Tank,9,34,244,1.6,17586
Tamil Nadu,Chennai,Chilli,Red,Canal,12,26,121,1.82,12809
Tamil Nadu,Chennai,Onion,Alluvial,Canal,3,29,297,8.03,1845
Maharashtra,Nashik,Coconut,Clay,Rain-fed,7,31,245,56.72,24
Maharashtra,Nagpur,Tomato,Loamy,Rain-fed,4,37,89,8.57,2686
Karnataka,Haveri,Onion,Black,Rain-fed,9,18,210,8.25,2655
Karnataka,Belagavi,Chilli,Clay,Rain-fed,1,28,182,1.66,16422
Tamil Nadu,Salem,Potato,Red,Rain-fed,12,23,193,14.16,1734
Tamil Nadu,Salem,Wheat,Red,Canal,11,25,215,1.15,2057
Tamil Nadu,Salem,Potato,Clay,Canal,7,24,264,16.39,1437
Karnataka,Mysore,Chilli,Laterite,Borewell,6,22,219,1.73,15579
Karnataka,Bangalore Urban,Rice,Laterite,Borewell,11,38,250,1.73,2324
Karnataka,Belagavi,Onion,Clay,River,10,32,94,5.26,2812
Maharashtra,Nashik,Chilli,Laterite,Rain-fed,11,36,113,1.2,16048
Maharashtra,Thane,Chilli,Clay,River,8,29,131,1.48,11389
Tamil Nadu,Coimbatore,Wheat,Black,River,12,30,257,0.96,2683
Karnataka,Bangalore Urban,Rice,Loamy,River,3,15,86,1.86,2604
Karnataka,Mandya,Maize,Sandy Loam,River,6,29,78,2.71,2181
Maharashtra,Thane,Chilli,Clay,Tank,4,29,258,1.78,14460
Karnataka,Belagavi,Potato,Alluvial,Borewell,2,27,171,17.49,2282
Karnataka,Dharwad,Maize,Alluvial,Borewell,9,24,251,3.93,2058
Karnataka,Bangalore Urban,Potato,Laterite,Borewell,5,25,39,15.57,1666
Karnataka,Belagavi,Potato,Red,Canal,3,33,275,11.76,2228
Karnataka,Bangalore Urban,Chilli,Clay,Borewell,2,33,135,1.61,16966
Maharashtra,Nagpur,Rice,Laterite,Canal,2,25,186,2.45,1815
Karnataka,Mysore,Rice,Laterite,Tank,10,30,209,2.07,2360
Karnataka,Belagavi,Tomato,Sandy Loam,Borewell,12,34,118,9.69,3096
Karnataka,Haveri,Coconut,Sandy Loam,Canal,5,15,167,36.38,27
Tamil Nadu,Salem,Coconut,Red,Borewell,4,20,95,53.6,26
Tamil Nadu,Chennai,Coconut,Black,Canal,3,25,160,67.41,28
Maharashtra,Thane,Potato,Loamy,Borewell,2,37,115,9.57,1878
Maharashtra,Pune,Chilli,Sandy Loam,Canal,7,19,81,1.46,10808
Karnataka,Haveri,Wheat,Sandy Loam,Rain-fed,2,16,151,1.64,2433
Maharashtra,Pune,Rice,Black,River,4,26,167,2.72,1892
Karnataka,Bangalore Urban,Onion,Red,Tank,3,16,40,7.33,2351
Maharashtra,Thane,Coconut,Alluvial,Canal,1,25,171,66.71,24
Tamil Nadu,Madurai,Rice,Sandy Loam,Borewell,7,13,195,1.67,2071
Maharashtra,Pune,Potato,Black,Borewell,12,15,177,18.84,2146
Karnataka,Haveri,Coconut,Sandy,River,12,28,133,48.08,36
Karnataka,Mandya,Chilli,Loamy,Borewell,6,25,133,2.28,12844
Maharashtra,Nagpur,Onion,Black,Canal,4,37,165,4.89,2185
Tamil Nadu,Salem,Potato,Laterite,Canal,12,15,107,16.39,1929
Maharashtra,Nashik,Coconut,Sandy Loam,Tank,7,30,48,53.24,23
Tamil Nadu,Chennai,Tomato,Red,Canal,11,37,196,8.0,2568
Maharashtra,Nagpur,Maize,Black,Rain-fed,9,12,53,1.68,1854
Karnataka,Dharwad,Onion,Sandy Loam,River,9,12,170,6.04,2168
Tamil Nadu,Coimbatore,Wheat,Laterite,Borewell,7,36,125,0.69,2015
Maharashtra,Nashik,Chilli,Red,Tank,10,16,212,1.33,13845
Karnataka,Haveri,Onion,Black,Canal,2,16,142,8.47,2513
Maharashtra,Nashik,Coconut,Loamy,Borewell,3,31,248,60.24,31
Karnataka,Mysore,Potato,Laterite,Canal,3,36,164,9.86,2262
Tamil Nadu,Salem,Potato,Red,Borewell,6,37,281,8.75,1351
Tamil Nadu,Chennai,Coconut,Red,Tank,4,17,257,40.39,28
Tamil Nadu,Salem,Wheat,Laterite,Borewell,12,37,257,0.76,2531
Maharashtra,Pune,Onion,Sandy,River,8,17,261,5.96,1844
Tamil Nadu,Salem,Wheat,Laterite,Borewell,12,16,257,1.61,2660
Maharashtra,Pune,Rice,Clay,Canal,3,21,94,2.29,1746
Tamil Nadu,Chennai,Onion,Clay,Tank,5,18,62,7.32,1721
Tamil Nadu,Chennai,Wheat,Black,Rain-fed,2,21,122,1.31,2157
Tamil Nadu,Salem,Onion,Red,Borewell,2,38,253,5.0,2106
Tamil Nadu,Madurai,Rice,Loamy,Tank,3,26,270,2.79,1889
Tamil Nadu,Salem,Onion,Red,Borewell,1,30,65,7.41,2095
Maharashtra,Nashik,Coconut,Black,River,8,27,108,68.07,28
Karnataka,Bangalore Urban,Onion,Alluvial,Canal,6,17,188,9.69,2125
Karnataka,Belagavi,Coconut,Sandy Loam,Borewell,5,23,126,55.7,30
Karnataka,Haveri,Maize,Alluvial,Canal,1,38,199,2.43,1915
Karnataka,Mysore,Maize,Alluvial,Tank,11,22,300,3.02,2434
Karnataka,Bangalore Urban,Wheat,Red,Borewell,8,21,76,1.52,2851
Tamil Nadu,Madurai,Chilli,Sandy Loam,Borewell,11,20,46,1.56,16905
Karnataka,Mysore,Onion,Sandy,Tank,4,20,192,6.48,2322
Maharashtra,Thane,Onion,Black,Rain-fed,11,24,248,9.35,2231
Karnataka,Belagavi,Tomato,Alluvial,Borewell,1,33,283,11.65,2584
Karnataka,Mysore,Onion,Alluvial,Tank,9,36,161,5.55,2681
Tamil Nadu,Salem,Rice,Sandy Loam,Borewell,3,35,227,1.78,2217
Karnataka,Haveri,Chilli,Alluvial,River,9,22,236,1.84,14715
Karnataka,Haveri,Wheat,Loamy,Borewell,2,30,97,0.96,2284
Tamil Nadu,Coimbatore,Maize,Red,River,11,30,204,2.45,2037
Tamil Nadu,Madurai,Coconut,Laterite,Borewell,6,34,108,53.77,22
Maharashtra,Nashik,Chilli,Loamy,Borewell,1,13,223,1.4,14493
Maharashtra,Thane,Rice,Red,Borewell,1,38,280,1.46,1898
Tamil Nadu,Coimbatore,Tomato,Clay,Canal,3,28,243,11.66,2263
Maharashtra,Nashik,Potato,Sandy,Canal,7,12,283,14.54,1780
Maharashtra,Pune,Tomato,Clay,Tank,8,19,214,10.14,2339
Maharashtra,Nagpur,Wheat,Laterite,Borewell,4,27,117,1.17,2262
Tamil Nadu,Salem,Wheat,Clay,Tank,8,27,139,1.11,2381
Karnataka,Mysore,Coconut,Sandy,Rain-fed,4,24,256,45.95,30
Maharashtra,Nashik,Tomato,Black,Borewell,5,36,209,8.79,2387
Tamil Nadu,Salem,Rice,Black,River,2,31,28,2.27,1758
Karnataka,Mysore,Potato,Laterite,Rain-fed,1,29,84,11.55,2217
Maharashtra,Thane,Coconut,Sandy,Canal,4,23,151,43.37,31
Tamil Nadu,Chennai,Maize,Sandy Loam,River,12,14,228,2.18,1849
Karnataka,Belagavi,Wheat,Loamy,Borewell,11,38,131,0.81,2653
Tamil Nadu,Salem,Rice,Loamy,River,3,37,109,1.78,1912
Karnataka,Bangalore Urban,Chilli,Sandy Loam,Tank,1,34,199,1.42,17591
Maharashtra,Thane,Chilli,Laterite,Rain-fed,5,35,45,1.03,10508
Karnataka,Mysore,Onion,Alluvial,River,3,27,139,8.12,2322
Maharashtra,Nagpur,Coconut,Black,Rain-fed,9,36,110,51.88,32
Maharashtra,Thane,Wheat,Loamy,Borewell,8,21,22,1.49,1897
Maharashtra,Nashik,Wheat,Sandy,Rain-fed,6,34,116,0.58,1905
Karnataka,Dharwad,Wheat,Red,Rain-fed,1,19,204,1.46,2784
Maharashtra,Pune,Wheat,Red,River,4,32,201,0.84,2387
Maharashtra,Nashik,Onion,Red,Rain-fed,8,21,74,6.41,2033
Karnataka,Haveri,Maize,Laterite,Rain-fed,11,28,288,2.87,2443
Tamil Nadu,Coimbatore,Wheat,Sandy,Tank,5,26,149,0.9,1912
Tamil Nadu,Chennai,Coconut,Red,Tank,1,20,62,42.59,25
Tamil Nadu,Coimbatore,Potato,Alluvial,Rain-fed,4,24,81,16.82,1527
Karnataka,Belagavi,Maize,Laterite,River,2,12,36,2.23,2563
Karnataka,Belagavi,Maize,Black,River,3,21,54,3.51,2203
Karnataka,Mysore,Maize,Sandy Loam,Borewell,12,34,160,2.62,2698
Karnataka,Dharwad,Coconut,Sandy Loam,Rain-fed,1,25,38,40.43,30
Tamil Nadu,Chennai,Onion,Sandy Loam,Canal,4,16,167,7.95,2042
Karnataka,Mysore,Onion,Black,Rain-fed,8,14,289,6.74,2748
Maharashtra,Pune,Potato,Laterite,Tank,1,30,165,11.23,1791
Karnataka,Haveri,Rice,Laterite,Tank,1,20,217,1.95,2461
Tamil Nadu,Madurai,Potato,Loamy,Tank,8,21,291,18.72,1604
Tamil Nadu,Madurai,Tomato,Black,Borewell,1,29,223,13.21,2309
Karnataka,Bangalore Urban,Coconut,Red,Canal,2,33,295,59.49,32
Tamil Nadu,Coimbatore,Chilli,Black,Canal,11,37,230,1.38,14102
Karnataka,Bangalore Urban,Rice,Clay,Rain-fed,5,29,134,2.26,2278
Maharashtra,Pune,Wheat,Loamy,Borewell,7,33,225,0.82,1716
Karnataka,Mysore,Tomato,Alluvial,Borewell,1,27,274,12.6,2453
Tamil Nadu,Salem,Rice,Sandy,River,4,29,281,1.9,1699
Karnataka,Mandya,Coconut,Clay,Canal,8,29,266,61.34,38
Karnataka,Mysore,Potato,Laterite,Borewell,9,19,190,20.72,2222
Maharashtra,Nashik,Coconut,Alluvial,Borewell,9,26,145,74.53,27
Maharashtra,Nagpur,Chilli,Sandy Loam,Borewell,6,24,256,2.02,13739
Karnataka,Dharwad,Onion,Sandy,Rain-fed,6,32,205,4.8,2116
Maharashtra,Thane,Maize,Black,Tank,11,12,209,2.45,1786
Karnataka,Bangalore Urban,Chilli,Red,Borewell,3,29,267,1.91,16908
Maharashtra,Thane,Maize,Red,Tank,4,25,99,3.26,1877
Maharashtra,Nagpur,Tomato,Clay,Rain-fed,1,16,187,9.33,2354
Maharashtra,Nagpur,Wheat,Sandy Loam,Rain-fed,1,37,242,0.63,2290
Maharashtra,Nagpur,Chilli,Sandy,Canal,11,31,136,1.44,12847
Karnataka,Haveri,Tomato,Clay,Tank,10,31,209,9.53,3522
Tamil Nadu,Salem,Wheat,Red,Canal,10,35,146,0.75,2447
Tamil Nadu,Coimbatore,Coconut,Alluvial,River,5,14,108,40.31,29
Maharashtra,Thane,Onion,Black,River,11,25,224,8.46,2628
Karnataka,Mysore,Tomato,Laterite,River,5,18,208,10.06,2280
Maharashtra,Thane,Tomato,Sandy,River,4,25,137,9.49,2218
Maharashtra,Pune,Onion,Alluvial,Tank,2,12,282,7.29,2285
Karnataka,Mandya,Wheat,Sandy,Rain-fed,9,16,176,1.43,2426
Karnataka,Bangalore Urban,Onion,Sandy Loam,Rain-fed,1,29,214,6.46,2591
Maharashtra,Pune,Potato,Sandy,River,9,36,251,7.39,1717
Tamil Nadu,Coimbatore,Chilli,Clay,Rain-fed,8,33,70,1.12,11349
Maharashtra,Nashik,Maize,Sandy Loam,Borewell,1,25,91,3.21,1712
Karnataka,Mysore,Rice,Sandy,Borewell,6,25,204,2.43,2027
Karnataka,Dharwad,Potato,Loamy,Canal,3,34,80,10.63,2340
Karnataka,Mandya,Tomato,Red,Rain-fed,6,29,38,8.39,2982
Tamil Nadu,Salem,Onion,Loamy,Tank,10,25,220,7.5,2137
Maharashtra,Thane,Maize,Red,Tank,6,30,162,2.36,1787
Tamil Nadu,Madurai,Chilli,Sandy,Canal,7,24,93,1.58,12509
Maharashtra,Nashik,Potato,Sandy Loam,Canal,12,13,291,15.95,2083
Karnataka,Bangalore Urban,Maize,Loamy,Borewell,10,23,96,3.81,2706
Karnataka,Dharwad,Onion,Loamy,River,9,32,194,6.49,2601
Karnataka,Mandya,Maize,Sandy,Rain-fed,1,27,111,2.44,2196
Maharashtra,Thane,Wheat,Red,Borewell,12,25,239,1.15,2456
Karnataka,Dharwad,Rice,Black,Rain-fed,6,33,199,1.84,2503
Tamil Nadu,Coimbatore,Wheat,Sandy,Rain-fed,8,26,230,0.83,2037
Maharashtra,Nashik,Tomato,Red,Canal,12,23,276,12.9,3055
Maharashtra,Pune,Maize,Black,Borewell,11,29,120,3.55,2362
Maharashtra,Pune,Wheat,Red,River,12,28,164,1.0,2267
Karnataka,Bangalore Urban,Maize,Sandy,Rain-fed,6,20,179,2.17,1876
Karnataka,Dharwad,Maize,Laterite,Canal,3,30,110,2.97,2468
Maharashtra,Pune,Chilli,Red,Borewell,10,25,227,1.93,16873
Tamil Nadu,Madurai,Coconut,Sandy,Canal,11,37,78,37.65,35
Tamil Nadu,Chennai,Rice,Sandy Loam,Tank,1,18,105,1.75,1742
Maharashtra,Thane,Coconut,Clay,River,12,22,206,50.33,27
Karnataka,Mysore,Rice,Sandy Loam,Tank,10,12,260,1.54,3084
Maharashtra,Nashik,Potato,Sandy,Borewell,12,36,197,8.13,2087
Karnataka,Mandya,Potato,Loamy,Tank,9,22,261,18.73,1882
Maharashtra,Nashik,Coconut,Loamy,River,9,23,69,52.42,28
Maharashtra,Nagpur,Tomato,Red,River,4,17,270,9.84,2267
Karnataka,Mysore,Onion,Clay,Borewell,10,36,283,5.46,2594
Tamil Nadu,Coimbatore,Rice,Sandy Loam,River,12,18,168,1.89,2029
Karnataka,Haveri,Rice,Sandy,Borewell,4,38,86,1.3,2341
Maharashtra,Pune,Maize,Clay,Canal,1,21,287,3.42,1989
Tamil Nadu,Salem,Coconut,Sandy Loam,River,4,20,286,43.84,26
Tamil Nadu,Madurai,Potato,Red,Borewell,8,36,215,9.86,1732
Tamil Nadu,Chennai,Chilli,Loamy,Rain-fed,2,28,21,1.54,14998
Maharashtra,Thane,Coconut,Red,Borewell,7,16,192,40.79,27
Maharashtra,Pune,Onion,Alluvial,Canal,7,25,270,9.82,1812
Tamil Nadu,Chennai,Tomato,Sandy Loam,Canal,9,13,208,8.72,2185
Maharashtra,Thane,Chilli,Sandy,Tank,5,22,233,1.44,10966
Karnataka,Dharwad,Chilli,Clay,Canal,4,13,279,1.24,14375
Karnataka,Dharwad,Potato,Black,River,7,32,228,11.95,1738
Maharashtra,Nashik,Coconut,Laterite,Tank,3,12,57,29.98,26
Karnataka,Mandya,Chilli,Clay,Borewell,5,35,161,1.35,16511
Maharashtra,Pune,Tomato,Sandy,River,9,13,127,6.5,2349
Maharashtra,Pune,Potato,Black,Tank,9,37,70,7.78,1922
Maharashtra,Nashik,Potato,Red,Tank,3,15,36,16.7,1620
Karnataka,Mandya,Coconut,Loamy,River,2,31,74,60.86,32
Karnataka,Belagavi,Potato,Laterite,Rain-fed,11,14,127,15.81,2396
Tamil Nadu,Salem,Potato,Alluvial,Borewell,6,24,214,18.15,1487
Tamil Nadu,Chennai,Wheat,Red,Borewell,9,37,127,0.66,2077
Karnataka,Haveri,Maize,Loamy,Tank,1,18,137,3.04,2227
Karnataka,Mysore,Chilli,Loamy,Rain-fed,8,12,266,1.17,16142
Tamil Nadu,Chennai,Maize,Black,River,9,15,244,2.45,1733
Tamil Nadu,Salem,Tomato,Sandy,Canal,2,38,75,6.24,2716
Maharashtra,Nashik,Tomato,Sandy,Tank,2,22,85,10.5,2482
Karnataka,Bangalore Urban,Potato,Red,Canal,12,31,276,12.2,2408
Tamil Nadu,Coimbatore,Chilli,Black,Canal,8,17,33,1.62,11480
Karnataka,Mysore,Tomato,Black,River,10,31,81,10.51,2906
Tamil Nadu,Salem,Wheat,Alluvial,Canal,12,27,199,1.3,2472
Karnataka,Dharwad,Potato,Loamy,River,10,23,274,16.91,2385
Karnataka,Bangalore Urban,Onion,Red,Tank,1,32,117,5.92,2520
Maharashtra,Nagpur,Onion,Clay,River,6,33,90,5.78,2100
Karnataka,Mysore,Tomato,Alluvial,Canal,3,27,34,12.64,2456
Karnataka,Mandya,Maize,Alluvial,Tank,5,14,178,2.28,1922
Karnataka,Belagavi,Tomato,Sandy Loam,Tank,12,24,208,12.46,2982
Maharashtra,Nagpur,Potato,Black,Canal,3,36,113,10.42,1639
Tamil Nadu,Madurai,Tomato,Alluvial,Canal,4,36,257,9.76,2053
Karnataka,Bangalore Urban,Chilli,Loamy,Tank,6,34,174,1.42,14705
Tamil Nadu,Madurai,Potato,Sandy,Borewell,8,28,273,10.74,1912
Maharashtra,Nagpur,Rice,Alluvial,Canal,7,14,250,2.11,1843
Maharashtra,Pune,Onion,Clay,Tank,3,21,43,8.69,2157
Maharashtra,Nashik,Maize,Black,Borewell,7,29,72,3.04,1889
Karnataka,Haveri,Chilli,Alluvial,River,1,24,62,1.92,14634
Karnataka,Belagavi,Coconut,Alluvial,Rain-fed,8,21,112,48.89,34
Karnataka,Mandya,Onion,Alluvial,Canal,9,21,172,10.83,2893
Tamil Nadu,Salem,Potato,Red,Tank,8,17,118,18.87,1630
Karnataka,Belagavi,Maize,Laterite,River,3,21,183,3.07,2005
Karnataka,Bangalore Urban,Coconut,Sandy Loam,Borewell,7,32,283,54.02,28
Maharashtra,Thane,Tomato,Laterite,Tank,10,29,243,11.17,2581
Karnataka,Haveri,Potato,Red,Rain-fed,7,36,300,8.8,1701
Maharashtra,Nashik,Potato,Black,Tank,8,18,89,18.72,1465
Tamil Nadu,Salem,Coconut,Clay,Canal,8,25,219,63.0,32
Tamil Nadu,Madurai,Wheat,Alluvial,Canal,3,26,220,1.33,2251
Maharashtra,Pune,Potato,Loamy,Tank,7,22,290,19.13,1642
Tamil Nadu,Chennai,Wheat,Black,Tank,3,13,207,1.52,1909
Tamil Nadu,Chennai,Maize,Loamy,Canal,9,29,137,3.34,1933
Karnataka,Belagavi,Potato,Laterite,Tank,11,29,71,12.18,2232
Maharashtra,Thane,Coconut,Red,Borewell,8,22,103,48.98,31
Tamil Nadu,Coimbatore,Coconut,Clay,Rain-fed,3,22,136,52.7,30
Karnataka,Mysore,Tomato,Black,Borewell,7,17,86,10.84,2978
Karnataka,Haveri,Potato,Black,Borewell,10,17,149,22.69,2605
Karnataka,Mysore,Wheat,Loamy,River,11,21,245,1.37,2601
Maharashtra,Nashik,Coconut,Red,Tank,9,12,288,31.59,26
Tamil Nadu,Coimbatore,Maize,Red,Borewell,9,32,253,2.65,1718
Maharashtra,Nashik,Coconut,Sandy,Canal,8,38,140,39.97,32
Tamil Nadu,Chennai,Maize,Sandy,Rain-fed,3,15,139,2.13,1612
Tamil Nadu,Coimbatore,Maize,Sandy,Tank,12,37,155,1.59,1936
Maharashtra,Nagpur,Rice,Clay,River,11,26,289,2.1,2503
Tamil Nadu,Chennai,Coconut,Black,Tank,9,15,195,37.63,26
Karnataka,Mandya,Coconut,Clay,Canal,11,34,88,55.58,34
Karnataka,Mandya,Onion,Clay,Rain-fed,11,28,72,5.56,2492
Tamil Nadu,Chennai,Wheat,Loamy,River,3,30,261,0.92,2161
Maharashtra,Nagpur,Onion,Sandy Loam,Borewell,10,17,205,7.62,2559
Maharashtra,Pune,Potato,Red,Tank,10,34,71,8.68,2004
Tamil Nadu,Madurai,Maize,Clay,Tank,8,35,52,2.28,1850
Karnataka,Belagavi,Coconut,Sandy,Rain-fed,7,32,211,41.12,29
Tamil Nadu,Madurai,Tomato,Red,Canal,3,32,35,11.0,2134
Karnataka,Bangalore Urban,Potato,Alluvial,Borewell,2,36,43,9.54,2187
Maharashtra,Pune,Chilli,Alluvial,Rain-fed,8,38,157,1.19,12125
Karnataka,Mysore,Coconut,Clay,River,7,13,196,30.74,31
Tamil Nadu,Salem,Coconut,Alluvial,Borewell,10,34,292,56.69,28
Maharashtra,Thane,Maize,Loamy,Canal,12,37,123,2.27,2281
Karnataka,Mandya,Onion,Laterite,Borewell,8,12,22,7.13,2629
Maharashtra,Pune,Wheat,Sandy,Rain-fed,2,15,139,1.48,2176
Maharashtra,Pune,Maize,Clay,Borewell,10,27,278,3.18,1862
Karnataka,Mandya,Rice,Sandy,Borewell,9,12,111,1.28,2366
Maharashtra,Thane,Wheat,Sandy,Tank,4,12,274,1.19,2281
Tamil Nadu,Chennai,Tomato,Laterite,Borewell,5,32,238,10.4,2142
Tamil Nadu,Salem,Maize,Sandy,Rain-fed,7,15,228,1.94,1558
Tamil Nadu,Salem,Wheat,Clay,Tank,5,15,175,1.62,1953
Karnataka,Dharwad,Maize,Laterite,River,11,31,69,2.65,2195
Maharashtra,Thane,Chilli,Alluvial,Borewell,6,34,213,1.66,13357
Tamil Nadu,Madurai,Maize,Loamy,Tank,11,17,58,2.63,1918
Maharashtra,Pune,Chilli,Laterite,Canal,10,30,116,1.77,15205
Karnataka,Bangalore Urban,Wheat,Alluvial,Borewell,1,19,104,1.74,2522
Tamil Nadu,Salem,Tomato,Red,River,8,12,142,7.55,2386
Maharashtra,Pune,Onion,Clay,Canal,12,23,226,8.33,2414
Maharashtra,Nagpur,Tomato,Black,Borewell,10,20,170,12.27,2818
Karnataka,Belagavi,Tomato,Laterite,River,9,24,100,11.49,2611
Tamil Nadu,Chennai,Rice,Black,Borewell,12,18,75,2.25,1935
Karnataka,Belagavi,Wheat,Loamy,Rain-fed,3,36,171,0.68,2458
Tamil Nadu,Madurai,Rice,Red,Rain-fed,7,22,180,2.21,1562
Maharashtra,Pune,Coconut,Red,Tank,12,36,285,42.23,29
Tamil Nadu,Salem,Rice,Laterite,River,3,22,105,2.12,1957
Tamil Nadu,Coimbatore,Wheat,Sandy Loam,River,9,28,276,0.91,2061
Karnataka,Mysore,Chilli,Red,River,7,24,110,1.63,15855
Tamil Nadu,Madurai,Onion,Clay,Rain-fed,2,21,290,8.93,1905
Karnataka,Haveri,Coconut,Sandy,River,4,14,46,27.28,31
Karnataka,Mysore,Rice,Sandy,River,3,23,220,1.89,2683
Karnataka,Mandya,Potato,Alluvial,River,7,20,37,18.87,2076
Maharashtra,Nagpur,Maize,Sandy Loam,Canal,1,23,176,3.32,1778
Maharashtra,Pune,Potato,Laterite,River,2,27,186,13.08,1849
Tamil Nadu,Chennai,Onion,Sandy,Rain-fed,11,36,247,3.75,2384
Karnataka,Bangalore Urban,Chilli,Sandy Loam,Canal,3,17,196,1.32,16100
Karnataka,Mandya,Maize,Sandy Loam,Borewell,11,31,213,2.64,2183
Maharashtra,Pune,Tomato,Laterite,River,5,36,25,7.92,2381
Tamil Nadu,Chennai,Tomato,Laterite,Tank,10,33,151,7.9,3010
Karnataka,Belagavi,Maize,Red,River,2,26,234,2.92,2553
Tamil Nadu,Chennai,Potato,Loamy,Canal,7,30,234,15.24,1690
Karnataka,Dharwad,Wheat,Black,Canal,7,33,274,0.87,2463
Maharashtra,Pune,Chilli,Black,Rain-fed,4,22,285,1.7,14403
Maharashtra,Pune,Onion,Sandy,River,7,22,141,7.42,1893
Tamil Nadu,Salem,Maize,Alluvial,Rain-fed,11,22,192,3.5,1931
Tamil Nadu,Coimbatore,Coconut,Loamy,Tank,10,21,194,48.76,29
Maharashtra,Nashik,Onion,Laterite,Borewell,7,38,253,4.6,2121
Tamil Nadu,Madurai,Tomato,Alluvial,River,9,15,226,9.32,2673
Karnataka,Mandya,Maize,Laterite,Borewell,6,25,20,3.29,2202
Karnataka,Haveri,Maize,Clay,Canal,12,18,165,2.95,2494
Maharashtra,Pune,Maize,Red,Canal,8,12,78,2.17,1678
Maharashtra,Nagpur,Maize,Clay,Canal,6,30,45,3.08,1712
Tamil Nadu,Madurai,Wheat,Loamy,Borewell,6,37,90,0.72,2178
Maharashtra,Thane,Chilli,Clay,Tank,11,30,233,1.63,14742
Karnataka,Bangalore Urban,Rice,Sandy,Rain-fed,12,25,137,2.18,3046
Karnataka,Dharwad,Potato,Clay,Borewell,5,29,171,12.49,1856
Karnataka,Mandya,Potato,Loamy,Rain-fed,5,35,121,9.99,1872
Tamil Nadu,Coimbatore,Maize,Red,Tank,3,27,255,2.99,1708
Maharashtra,Nashik,Onion,Red,River,12,27,274,6.41,2518
Tamil Nadu,Coimbatore,Tomato,Sandy,Tank,4,18,267,9.18,2535
Tamil Nadu,Salem,Onion,Clay,Borewell,1,22,229,8.92,2221
Karnataka,Haveri,Wheat,Red,Tank,1,34,129,0.65,2816
Maharashtra,Pune,Tomato,Alluvial,Canal,11,37,258,8.78,2581
Karnataka,Haveri,Onion,Clay,Rain-fed,1,24,222,7.78,2645
Tamil Nadu,Chennai,Coconut,Clay,River,1,31,290,51.95,31
Maharashtra,Nagpur,Potato,Alluvial,Rain-fed,1,24,138,15.3,1891
Tamil Nadu,Coimbatore,Onion,Laterite,Canal,11,17,149,8.4,2372
Maharashtra,Nashik,Maize,Red,Canal,11,29,87,3.05,2022
Karnataka,Dharwad,Wheat,Sandy Loam,Tank,11,38,102,0.64,3200
Maharashtra,Nagpur,Coconut,Sandy,Canal,9,33,246,48.86,25
Tamil Nadu,Salem,Chilli,Clay,River,7,23,115,1.64,13219
Karnataka,Mandya,Potato,Sandy,Tank,4,28,23,11.47,2071
Karnataka,Dharwad,Coconut,Laterite,Borewell,4,20,218,51.94,34
Tamil Nadu,Salem,Onion,Loamy,Borewell,8,36,51,5.35,2018
Karnataka,Haveri,Onion,Black,Tank,12,28,123,8.03,2581
Karnataka,Mysore,Potato,Clay,Tank,1,33,200,10.17,1943
Karnataka,Mysore,Potato,Sandy Loam,Rain-fed,2,23,129,16.67,2180
Maharashtra,Pune,Wheat,Sandy,Canal,6,29,150,0.89,1736
Karnataka,Belagavi,Tomato,Red,River,5,36,191,7.49,2265
Karnataka,Bangalore Urban,Potato,Sandy,Rain-fed,5,18,173,15.06,1954
Tamil Nadu,Salem,Potato,Loamy,Rain-fed,11,23,31,14.38,2060
Tamil Nadu,Chennai,Onion,Black,Rain-fed,4,27,212,8.12,1852
Tamil Nadu,Madurai,Chilli,Sandy Loam,Rain-fed,5,22,66,1.2,11467
Karnataka,Belagavi,Maize,Loamy,Tank,5,29,190,3.2,2068
Tamil Nadu,Coimbatore,Tomato,Sandy,Tank,10,31,34,8.76,2396
Tamil Nadu,Madurai,Chilli,Loamy,Tank,1,37,156,1.29,14283
Maharashtra,Thane,Onion,Sandy Loam,Rain-fed,2,30,68,4.56,1801
Maharashtra,Thane,Coconut,Clay,Borewell,11,38,81,49.82,36
Tamil Nadu,Coimbatore,Rice,Loamy,Rain-fed,6,36,251,1.9,2068
Tamil Nadu,Salem,Coconut,Red,Borewell,9,16,182,45.2,25
Karnataka,Dharwad,Tomato,Black,Canal,4,19,229,12.1,2782
Maharashtra,Nagpur,Tomato,Alluvial,River,9,21,233,11.91,2125
Karnataka,Bangalore Urban,Chilli,Red,Borewell,4,38,95,1.24,15698
